Provincias;Grupo penal;periodo;Total_Hechos;Poblacion_Provincial;CCAA;Tasa_Criminalidad;codigo_ine;Total_Provincial;Peso_Tipologia;Peso_Fraude;VAR_pct
granada;interferencia_en_los_datos_y_en_el_sistema;2024;75;945797;Andalucía;0.0793;18;9480;0.7911392405063291;;-18.478260869565222
guadalajara;acceso__e_interceptacion_ilicita;2022;18;275082;Castilla-La Mancha;0.0654;19;1802;0.9988901220865706;;
guadalajara;acceso__e_interceptacion_ilicita;2023;29;280225;Castilla-La Mancha;0.1035;19;3399;0.8531921153280376;;61.111111111111114
guadalajara;acceso__e_interceptacion_ilicita;2024;24;285839;Castilla-La Mancha;0.084;19;3100;0.7741935483870968;;-17.24137931034483
guadalajara;amenazas_y_coacciones;2022;108;275082;Castilla-La Mancha;0.3926;19;1802;5.993340732519423;;
guadalajara;amenazas_y_coacciones;2023;103;280225;Castilla-La Mancha;0.3676;19;3399;3.0303030303030303;;-4.629629629629628
guadalajara;amenazas_y_coacciones;2024;87;285839;Castilla-La Mancha;0.3044;19;3100;2.806451612903226;;-15.533980582524276
guadalajara;contra_el_honor;2022;3;275082;Castilla-La Mancha;0.0109;19;1802;0.1664816870144284;;
guadalajara;contra_el_honor;2023;7;280225;Castilla-La Mancha;0.025;19;3399;0.20594292438952633;;133.33333333333334
guadalajara;contra_el_honor;2024;4;285839;Castilla-La Mancha;0.014;19;3100;0.12903225806451613;;-42.85714285714286
guadalajara;contra_la_propiedad_industrial/intelectual;2022;1;275082;Castilla-La Mancha;0.0036;19;1802;0.05549389567147614;;
guadalajara;contra_la_propiedad_industrial/intelectual;2023;0;280225;Castilla-La Mancha;0.0;19;3399;0.0;;-100.0
guadalajara;contra_la_propiedad_industrial/intelectual;2024;0;285839;Castilla-La Mancha;0.0;19;3100;0.0;;
guadalajara;delitos_sexuales;2022;6;275082;Castilla-La Mancha;0.0218;19;1802;0.3329633740288568;;
guadalajara;delitos_sexuales;2023;13;280225;Castilla-La Mancha;0.0464;19;3399;0.38246543100912034;;116.66666666666666
guadalajara;delitos_sexuales;2024;10;285839;Castilla-La Mancha;0.035;19;3100;0.3225806451612903;;-23.076923076923073
guadalajara;falsificacion_informatica;2022;105;275082;Castilla-La Mancha;0.3817;19;1802;5.826859045504994;;
guadalajara;falsificacion_informatica;2023;145;280225;Castilla-La Mancha;0.5174;19;3399;4.265960576640189;;38.095238095238095
guadalajara;falsificacion_informatica;2024;143;285839;Castilla-La Mancha;0.5003;19;3100;4.612903225806451;;-1.379310344827589
guadalajara;fraude_informatico;2022;1551;275082;Castilla-La Mancha;5.6383;19;1802;86.07103218645949;86.07103218645949;
guadalajara;fraude_informatico;2023;3096;280225;Castilla-La Mancha;11.0483;19;3399;91.0856134157105;91.0856134157105;99.61315280464216
guadalajara;fraude_informatico;2024;2823;285839;Castilla-La Mancha;9.8762;19;3100;91.06451612903226;91.06451612903226;-8.817829457364345
guadalajara;interferencia_en_los_datos_y_en_el_sistema;2022;10;275082;Castilla-La Mancha;0.0364;19;1802;0.5549389567147613;;
guadalajara;interferencia_en_los_datos_y_en_el_sistema;2023;6;280225;Castilla-La Mancha;0.0214;19;3399;0.176522506619594;;-40.0
guadalajara;interferencia_en_los_datos_y_en_el_sistema;2024;9;285839;Castilla-La Mancha;0.0315;19;3100;0.2903225806451613;;50.0
huelva;acceso__e_interceptacion_ilicita;2022;37;534084;Andalucía;0.0693;21;2081;1.77799135031235;;
huelva;acceso__e_interceptacion_ilicita;2023;70;535734;Andalucía;0.1307;21;3392;2.063679245283019;;89.1891891891892
huelva;acceso__e_interceptacion_ilicita;2024;86;538789;Andalucía;0.1596;21;3548;2.4239007891770012;;22.857142857142865
huelva;amenazas_y_coacciones;2022;220;534084;Andalucía;0.4119;21;2081;10.571840461316674;;
huelva;amenazas_y_coacciones;2023;198;535734;Andalucía;0.3696;21;3392;5.837264150943397;;-9.999999999999998
huelva;amenazas_y_coacciones;2024;156;538789;Andalucía;0.2895;21;3548;4.3968432919954905;;-21.212121212121215
huelva;contra_el_honor;2022;25;534084;Andalucía;0.0468;21;2081;1.2013455069678038;;
huelva;contra_el_honor;2023;27;535734;Andalucía;0.0504;21;3392;0.7959905660377359;;8.000000000000007
huelva;contra_el_honor;2024;15;538789;Andalucía;0.0278;21;3548;0.4227733934611048;;-44.44444444444444
huelva;contra_la_propiedad_industrial/intelectual;2022;1;534084;Andalucía;0.0019;21;2081;0.04805382027871216;;
huelva;contra_la_propiedad_industrial/intelectual;2023;1;535734;Andalucía;0.0019;21;3392;0.0294811320754717;;0.0
huelva;contra_la_propiedad_industrial/intelectual;2024;3;538789;Andalucía;0.0056;21;3548;0.08455467869222097;;200.0
huelva;delitos_sexuales;2022;22;534084;Andalucía;0.0412;21;2081;1.0571840461316675;;
huelva;delitos_sexuales;2023;20;535734;Andalucía;0.0373;21;3392;0.589622641509434;;-9.090909090909093
huelva;delitos_sexuales;2024;22;538789;Andalucía;0.0408;21;3548;0.6200676437429538;;10.000000000000009
huelva;falsificacion_informatica;2022;86;534084;Andalucía;0.161;21;2081;4.132628543969245;;
huelva;falsificacion_informatica;2023;69;535734;Andalucía;0.1288;21;3392;2.0341981132075473;;-19.76744186046512
huelva;falsificacion_informatica;2024;138;538789;Andalucía;0.2561;21;3548;3.8895152198421648;;100.0
huelva;fraude_informatico;2022;1681;534084;Andalucía;3.1474;21;2081;80.77847188851514;80.77847188851514;
huelva;fraude_informatico;2023;3004;535734;Andalucía;5.6073;21;3392;88.56132075471697;88.56132075471697;78.7031528851874
huelva;fraude_informatico;2024;3118;538789;Andalucía;5.7871;21;3548;87.880496054115;87.880496054115;3.794940079893472
huelva;interferencia_en_los_datos_y_en_el_sistema;2022;9;534084;Andalucía;0.0169;21;2081;0.4324843825084094;;
huelva;interferencia_en_los_datos_y_en_el_sistema;2023;3;535734;Andalucía;0.0056;21;3392;0.0884433962264151;;-66.66666666666667
huelva;interferencia_en_los_datos_y_en_el_sistema;2024;10;538789;Andalucía;0.0186;21;3548;0.2818489289740699;;233.33333333333334
huesca;acceso__e_interceptacion_ilicita;2022;14;226878;Aragón;0.0617;22;1539;0.9096816114359974;;
huesca;acceso__e_interceptacion_ilicita;2023;20;228519;Aragón;0.0875;22;2113;0.946521533364884;;42.85714285714286
huesca;acceso__e_interceptacion_ilicita;2024;25;230087;Aragón;0.1087;22;2295;1.0893246187363834;;25.0
huesca;amenazas_y_coacciones;2022;73;226878;Aragón;0.3218;22;1539;4.743339831059129;;
huesca;amenazas_y_coacciones;2023;112;228519;Aragón;0.4901;22;2113;5.3005205868433505;;53.42465753424656
huesca;amenazas_y_coacciones;2024;117;230087;Aragón;0.5085;22;2295;5.098039215686274;;4.464285714285721
huesca;contra_el_honor;2022;1;226878;Aragón;0.0044;22;1539;0.0649772579597141;;
huesca;contra_el_honor;2023;6;228519;Aragón;0.0263;22;2113;0.28395646000946523;;500.0
huesca;contra_el_honor;2024;11;230087;Aragón;0.0478;22;2295;0.4793028322440087;;83.33333333333333
huesca;contra_la_propiedad_industrial/intelectual;2022;0;226878;Aragón;0.0;22;1539;0.0;;
huesca;contra_la_propiedad_industrial/intelectual;2023;0;228519;Aragón;0.0;22;2113;0.0;;
huesca;contra_la_propiedad_industrial/intelectual;2024;2;230087;Aragón;0.0087;22;2295;0.08714596949891067;;inf
huesca;delitos_sexuales;2022;3;226878;Aragón;0.0132;22;1539;0.1949317738791423;;
huesca;delitos_sexuales;2023;7;228519;Aragón;0.0306;22;2113;0.3312825366777094;;133.33333333333334
huesca;delitos_sexuales;2024;9;230087;Aragón;0.0391;22;2295;0.39215686274509803;;28.57142857142858
huesca;falsificacion_informatica;2022;57;226878;Aragón;0.2512;22;1539;3.7037037037037033;;
huesca;falsificacion_informatica;2023;84;228519;Aragón;0.3676;22;2113;3.975390440132513;;47.36842105263157
huesca;falsificacion_informatica;2024;95;230087;Aragón;0.4129;22;2295;4.139433551198257;;13.095238095238093
huesca;fraude_informatico;2022;1389;226878;Aragón;6.1222;22;1539;90.25341130604289;90.25341130604289;
huesca;fraude_informatico;2023;1876;228519;Aragón;8.2094;22;2113;88.78371982962612;88.78371982962612;35.06119510439165
huesca;fraude_informatico;2024;2006;230087;Aragón;8.7184;22;2295;87.4074074074074;87.4074074074074;6.929637526652455
huesca;interferencia_en_los_datos_y_en_el_sistema;2022;2;226878;Aragón;0.0088;22;1539;0.1299545159194282;;
huesca;interferencia_en_los_datos_y_en_el_sistema;2023;8;228519;Aragón;0.035;22;2113;0.37860861334595364;;300.0
huesca;interferencia_en_los_datos_y_en_el_sistema;2024;30;230087;Aragón;0.1304;22;2295;1.3071895424836601;;275.0
